timestamp_utc,ME,NH,VT,CT,RI,SEMA,WCMA,NEMA_BOST
2026-07-21 21:00:00,1455.0315833333334,1545.0283333333334,689.2893333333333,3987.8190833333333,1121.05125,2116.269333333333,2075.72375,3502.4202499999997
2026-07-21 22:00:00,1571.6714166666668,1518.5379999999998,694.8918333333335,4009.038,1132.0354166666666,2115.0888333333332,2085.52425,3356.984
2026-07-21 23:00:00,1590.6061666666667,1485.8439166666667,702.3395833333334,3956.003166666667,1131.1078333333332,2125.75675,2099.29675,3348.143583333333
2026-07-22 00:00:00,1566.24975,1451.3509166666665,707.1324166666667,3926.5915833333333,1123.4621666666667,2114.8866666666668,2100.05225,3377.8223333333335
2026-07-22 01:00:00,1493.71525,1380.3889166666668,688.0855833333334,3800.8439999999996,1105.52525,2039.55375,2051.1875833333334,3348.646583333333
2026-07-22 02:00:00,1385.38,1280.9699166666667,656.6271666666667,3564.7784166666665,1051.1268333333335,1917.4804166666665,1937.2261666666666,3184.694916666667
2026-07-22 03:00:00,1301.4637500000001,1194.8075833333335,604.49925,3303.58425,984.2386666666666,1764.6936666666668,1827.1588333333332,2996.3425
2026-07-22 04:00:00,1244.0010833333333,1129.7250833333333,582.2013333333333,3098.9370833333337,937.4630000000001,1663.982,1739.8785833333334,2874.459666666667
2026-07-22 05:00:00,1199.4595,1088.0705,563.2803333333333,2951.7417499999997,896.6548333333334,1597.8591666666669,1676.8282499999998,2780.743916666667
2026-07-22 06:00:00,1170.4475833333333,1071.5915833333333,552.4058333333334,2855.2756666666664,871.5867499999999,1551.7122499999998,1640.9679166666665,2748.7516666666666
2026-07-22 07:00:00,1162.8815,1069.55675,546.7889166666666,2809.0345833333336,858.5463333333333,1523.0110000000002,1629.6274999999998,2725.4382499999997
2026-07-22 08:00:00,1190.17775,1093.049,552.0918333333333,2839.73525,870.0034166666666,1539.5124166666667,1651.1033333333335,2748.108083333333
2026-07-22 09:00:00,1247.0905,1164.8205833333334,587.6898333333334,2989.2405,905.6225,1604.9783333333332,1720.6473333333333,2846.4616666666666
2026-07-22 10:00:00,1332.7165833333333,1262.9156666666665,613.19125,3240.5617500000003,950.3860833333333,1686.8060833333332,1815.6701666666668,3041.8122500000004
2026-07-22 11:00:00,1404.4228333333333,1356.5156666666667,616.5269166666666,3488.5638333333336,1008.6320833333333,1785.04775,1886.8375833333332,3230.1679166666668
2026-07-22 12:00:00,1423.2564166666668,1426.8895833333333,598.8881666666667,3602.961333333333,976.166,1825.0376666666668,1858.3541666666667,3388.7810833333333
2026-07-22 13:00:00,1383.3843333333334,1469.2569999999998,558.6198333333333,3631.2535000000003,1064.2543333333333,1760.6705833333333,1718.5528333333332,3431.5385
2026-07-22 14:00:00,1302.68625,1530.5425833333331,515.0803333333333,3687.2910833333335,1013.80625,1872.5424999999998,1578.5225833333334,3592.976
2026-07-22 15:00:00,1212.4815833333334,1575.7044166666667,437.88449999999995,3834.505833333333,978.17575,1800.3605833333334,1497.4208333333333,3645.508416666667
2026-07-22 16:00:00,1178.2080833333332,1606.4205833333333,410.4403333333333,4039.0731666666666,956.2741666666667,1755.66925,1596.7510833333333,3774.2883333333334
2026-07-22 17:00:00,1240.9063333333334,1565.0636666666667,393.47183333333334,4261.598083333333,990.2860833333334,1845.12425,1784.4649166666666,3918.6110000000003
2026-07-22 18:00:00,1133.2038333333333,1589.332,393.38408333333336,4500.64975,1030.9859166666668,1962.8261666666667,1883.4041666666665,4002.5627499999996
2026-07-22 19:00:00,1129.7274166666666,1661.0152500000002,409.74108333333334,4522.645083333334,1097.4171666666666,2092.3184166666665,1895.4995833333332,4230.167083333333
2026-07-22 20:00:00,1233.2920833333333,1704.6569166666668,478.43825,4781.933,1265.1813333333332,2257.9085,1837.5472499999998,4035.108583333333
2026-07-22 21:00:00,1442.0746666666666,1751.573583333333,566.7663333333334,4995.429833333334,1296.48525,2298.83025,2043.3796666666667,3964.3875000000003
2026-07-22 22:00:00,1621.3598333333332,1754.74225,638.9958333333333,5022.049333333333,1341.8,2359.37525,2242.795583333333,3882.581083333333
2026-07-22 23:00:00,1683.0759166666667,1685.2945,673.0664166666667,4840.377666666666,1352.1171666666667,2387.1853333333333,2279.123666666667,3840.0406666666663
